Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales
1227,2024-04-19,1058,Tennis Racket,Sports,1,1592,1592
1228,2024-09-26,986,Mobile,Electronics,1,295,295
1229,2024-06-15,47,Mobile,Electronics,3,513,1539
1230,2024-09-11,19,Biography,Books,4,1284,5136
1231,2024-12-09,233,Dress,Clothing,2,1379,2758
1232,2024-12-09,585,Mobile,Electronics,4,545,2180
1233,2024-11-08,795,Smartwatch,Electronics,4,1219,4876
1234,2024-04-03,1287,Yoga Mat,Sports,2,1612,3224
1235,2024-12-14,323,Mixer,Home & Garden,5,1453,7265
1236,2024-09-21,958,Yoga Mat,Sports,4,1694,6776
1237,2024-06-20,11,Fiction Book,Books,5,1426,7130
1238,2024-12-25,743,History Book,Books,4,556,2224
1239,2024-04-21,107,Mobile,Electronics,4,1561,6244
1240,2024-08-01,335,Sofa,Home & Garden,1,1473,1473
1241,2024-07-12,1127,Football,Sports,5,722,3610
1242,2024-08-16,782,Tablet,Electronics,1,1269,1269
1243,2024-06-11,326,Biography,Books,4,482,1928
1244,2024-09-27,180,Chair,Home & Garden,4,633,2532
1245,2024-01-05,1119,Chair,Home & Garden,3,300,900
1246,2024-06-08,259,T-Shirt,Clothing,3,1847,5541
1247,2024-09-04,1363,Comics,Books,3,996,2988
1248,2024-07-09,771,Laptop,Electronics,2,1444,2888
1249,2024-03-26,9,Mixer,Home & Garden,1,1789,1789
1250,2024-12-16,1026,Lamp,Home & Garden,4,1509,6036
1251,2024-08-26,1201,Dress,Clothing,2,1551,3102
1252,2024-12-11,505,Mobile,Electronics,1,1026,1026
1253,2024-10-27,282,Lamp,Home & Garden,4,312,1248
1254,2024-11-23,647,Football,Sports,4,76,304
1255,2024-09-21,425,Fiction Book,Books,4,1971,7884
1256,2024-06-30,155,Chair,Home & Garden,2,1510,3020
1257,2024-09-22,187,Football,Sports,4,383,1532
1258,2024-04-20,939,Tablet,Electronics,4,1874,7496
1259,2024-05-24,547,Biography,Books,3,53,159
1260,2024-05-06,473,Jacket,Clothing,4,1159,4636
1261,2024-10-28,126,Lamp,Home & Garden,5,791,3955
1262,2024-05-09,1347,Laptop,Electronics,4,1487,5948
1263,2024-08-31,1112,Jeans,Clothing,4,97,388
1264,2024-09-18,1027,Biography,Books,3,942,2826
1265,2024-05-08,788,Dress,Clothing,2,1263,2526
1266,2024-03-21,560,Laptop,Electronics,1,1270,1270
1267,2024-10-26,260,Lamp,Home & Garden,5,997,4985
1268,2024-02-03,1443,Headphones,Electronics,3,1655,4965
1269,2024-01-09,479,Dress,Clothing,4,348,1392
1270,2024-12-18,1305,Mixer,Home & Garden,4,1118,4472
1271,2024-05-20,756,Cricket Bat,Sports,1,1536,1536
1272,2024-07-02,931,Comics,Books,3,576,1728
1273,2024-10-21,638,Cricket Bat,Sports,3,1887,5661
1274,2024-07-05,1324,Headphones,Electronics,5,548,2740
1275,2024-11-04,1390,Fiction Book,Books,5,249,1245
1276,2024-05-07,331,Cricket Bat,Sports,5,1383,6915
1277,2024-11-17,489,Lamp,Home & Garden,5,1459,7295
1278,2024-03-26,771,History Book,Books,2,433,866
1279,2024-04-25,1275,Lamp,Home & Garden,3,1308,3924
1280,2024-07-23,662,Fiction Book,Books,3,1824,5472
1281,2024-12-21,206,Comics,Books,1,841,841
1282,2024-11-18,722,Dumbbells,Sports,2,1805,3610
1283,2024-08-18,97,History Book,Books,2,138,276
1284,2024-02-06,425,Lamp,Home & Garden,4,629,2516
1285,2024-02-01,131,History Book,Books,5,219,1095
1286,2024-12-03,761,Laptop,Electronics,5,1448,7240
1287,2024-12-05,554,Smartwatch,Electronics,4,77,308
1288,2024-05-26,362,Cricket Bat,Sports,3,293,879
1289,2024-08-12,759,Fiction Book,Books,4,1940,7760
1290,2024-01-25,1130,Cricket Bat,Sports,1,1148,1148
1291,2024-02-21,82,Tablet,Electronics,1,397,397
1292,2024-10-27,557,T-Shirt,Clothing,2,1030,2060
1293,2024-06-05,60,Mobile,Electronics,3,61,183
1294,2024-05-12,241,Biography,Books,5,1126,5630
1295,2024-09-19,613,Cookware,Home & Garden,2,1082,2164
1296,2024-04-22,602,Sofa,Home & Garden,2,225,450
1297,2024-07-09,811,Yoga Mat,Sports,3,622,1866
1298,2024-02-11,274,Cookware,Home & Garden,3,387,1161
1299,2024-12-11,845,Cricket Bat,Sports,3,1568,4704
1300,2024-11-04,521,Science Book,Books,4,368,1472
1301,2024-07-30,367,Laptop,Electronics,3,1679,5037
1302,2024-01-25,398,Dress,Clothing,1,1892,1892
1303,2024-10-18,618,Fiction Book,Books,3,315,945
1304,2024-10-11,30,Yoga Mat,Sports,2,415,830
1305,2024-08-01,880,Cookware,Home & Garden,4,547,2188
1306,2024-01-14,933,Laptop,Electronics,5,747,3735
1307,2024-12-09,2,Football,Sports,1,708,708
1308,2024-06-19,1452,Comics,Books,1,698,698
1309,2024-02-27,437,Tennis Racket,Sports,2,1103,2206
1310,2024-07-27,739,Sofa,Home & Garden,2,1430,2860
1311,2024-01-02,564,Smartwatch,Electronics,4,1610,6440
1312,2024-08-23,906,Cookware,Home & Garden,5,1599,7995
1313,2024-04-20,733,Fiction Book,Books,4,183,732
1314,2024-09-20,32,Dumbbells,Sports,5,1023,5115
1315,2024-02-02,1489,Shoes,Clothing,1,1973,1973
1316,2024-09-18,449,Dumbbells,Sports,2,696,1392
1317,2024-01-12,1155,Chair,Home & Garden,3,70,210
1318,2024-10-02,1289,Fiction Book,Books,3,375,1125
1319,2024-07-26,533,Cricket Bat,Sports,1,1290,1290
1320,2024-02-24,1025,Yoga Mat,Sports,5,1376,6880
1321,2024-10-07,617,Laptop,Electronics,1,1901,1901
1322,2024-12-08,732,Headphones,Electronics,2,1796,3592
1323,2024-09-04,167,Smartwatch,Electronics,2,1051,2102
1324,2024-12-25,629,Comics,Books,1,657,657
1325,2024-12-02,589,Lamp,Home & Garden,3,1351,4053
1326,2024-06-16,562,Shoes,Clothing,3,1825,5475
1327,2024-06-12,1476,T-Shirt,Clothing,4,1580,6320
1328,2024-11-14,534,Jacket,Clothing,1,942,942
1329,2024-10-25,1162,Headphones,Electronics,1,345,345
1330,2024-12-29,715,Yoga Mat,Sports,4,1767,7068
1331,2024-02-22,1476,Cricket Bat,Sports,1,1311,1311
1332,2024-12-24,922,Football,Sports,1,318,318
1333,2024-01-17,164,Mixer,Home & Garden,4,193,772
1334,2024-05-21,1041,Comics,Books,2,1833,3666
1335,2024-12-05,251,T-Shirt,Clothing,2,1635,3270
1336,2024-07-11,896,History Book,Books,1,1069,1069
1337,2024-12-31,645,Chair,Home & Garden,4,1098,4392
1338,2024-01-19,575,Football,Sports,3,902,2706
1339,2024-10-19,319,History Book,Books,4,1016,4064
1340,2024-10-06,833,Mobile,Electronics,2,1215,2430
1341,2024-01-02,244,History Book,Books,5,1153,5765
1342,2024-05-18,351,Chair,Home & Garden,3,99,297
1343,2024-02-27,1240,Headphones,Electronics,3,1903,5709
1344,2024-11-27,892,Fiction Book,Books,5,555,2775
1345,2024-11-09,419,Mixer,Home & Garden,2,1870,3740
1346,2024-03-21,1076,Mixer,Home & Garden,1,1678,1678
1347,2024-08-15,646,Lamp,Home & Garden,5,96,480
1348,2024-03-15,378,Cookware,Home & Garden,3,1462,4386
1349,2024-11-16,1444,Yoga Mat,Sports,1,757,757
1350,2024-05-13,274,Dress,Clothing,3,1586,4758
1351,2024-12-01,1103,Jeans,Clothing,5,331,1655
1352,2024-12-21,1354,Lamp,Home & Garden,2,223,446
1353,2024-11-06,985,Jacket,Clothing,2,268,536
1354,2024-06-03,1465,T-Shirt,Clothing,5,1765,8825
1355,2024-04-09,818,Football,Sports,1,728,728
1356,2024-03-11,971,T-Shirt,Clothing,1,463,463
1357,2024-06-17,43,Tennis Racket,Sports,5,388,1940
1358,2024-01-11,313,Biography,Books,1,1203,1203
1359,2024-10-14,1111,Shoes,Clothing,5,65,325
1360,2024-02-03,1331,Chair,Home & Garden,3,1048,3144
1361,2024-12-17,901,Tablet,Electronics,5,1776,8880
1362,2024-05-06,1347,Laptop,Electronics,3,1329,3987
1363,2024-08-18,973,Cricket Bat,Sports,1,804,804
1364,2024-07-18,1367,Cricket Bat,Sports,5,1340,6700
1365,2024-05-25,783,Tennis Racket,Sports,4,389,1556
1366,2024-08-24,114,Cookware,Home & Garden,4,754,3016
1367,2024-06-19,107,Biography,Books,1,1744,1744
1368,2024-06-03,1256,Mobile,Electronics,4,261,1044
1369,2024-02-23,1288,Dress,Clothing,2,1065,2130
1370,2024-08-11,1153,Fiction Book,Books,3,159,477
1371,2024-10-15,1379,Mobile,Electronics,5,1733,8665
1372,2024-11-10,52,Science Book,Books,3,1594,4782
1373,2024-06-30,330,Shoes,Clothing,3,1855,5565
1374,2024-07-27,136,Comics,Books,5,125,625
1375,2024-02-13,1008,Mixer,Home & Garden,1,1206,1206
1376,2024-01-22,70,Mobile,Electronics,3,127,381
1377,2024-05-17,1167,Comics,Books,1,1644,1644
1378,2024-03-29,1363,Tablet,Electronics,1,1026,1026
1379,2024-10-18,1481,Dumbbells,Sports,4,1641,6564
1380,2024-06-18,290,T-Shirt,Clothing,2,1725,3450
1381,2024-01-27,369,Science Book,Books,3,173,519
1382,2024-02-23,748,Football,Sports,4,1163,4652
1383,2024-07-28,1410,Science Book,Books,2,208,416
1384,2024-06-14,929,Jeans,Clothing,2,313,626
1385,2024-04-23,364,Dumbbells,Sports,3,846,2538
1386,2024-03-03,566,History Book,Books,3,773,2319
1387,2024-12-11,1372,Biography,Books,5,1089,5445
1388,2024-10-07,1231,Jeans,Clothing,1,1352,1352
1389,2024-07-20,1431,Chair,Home & Garden,4,182,728
1390,2024-11-16,1187,Dumbbells,Sports,3,184,552
1391,2024-01-31,1093,Mixer,Home & Garden,2,340,680
1392,2024-02-18,59,Dress,Clothing,5,158,790
1393,2024-06-14,445,Dress,Clothing,4,432,1728
1394,2024-09-10,26,Fiction Book,Books,4,55,220
1395,2024-01-14,487,Tennis Racket,Sports,2,1945,3890
1396,2024-10-14,917,Cricket Bat,Sports,1,1081,1081
1397,2024-07-24,215,Tennis Racket,Sports,3,398,1194
1398,2024-02-20,451,Cookware,Home & Garden,4,339,1356
1399,2024-11-09,1248,Comics,Books,3,385,1155
1400,2024-07-11,1340,Headphones,Electronics,2,629,1258
1401,2024-05-02,446,Sofa,Home & Garden,2,59,118
1402,2024-11-03,592,Smartwatch,Electronics,3,1703,5109
1403,2024-05-09,1006,T-Shirt,Clothing,4,1221,4884
1404,2024-03-29,806,T-Shirt,Clothing,3,1823,5469
1405,2024-10-30,1129,Laptop,Electronics,4,50,200
1406,2024-06-30,988,History Book,Books,5,741,3705
1407,2024-06-09,763,Football,Sports,5,344,1720
1408,2024-03-28,820,Science Book,Books,4,852,3408
1409,2024-04-24,215,Cookware,Home & Garden,5,1160,5800
1410,2024-01-05,660,Smartwatch,Electronics,2,1931,3862
1411,2024-01-14,1036,Comics,Books,1,1458,1458
1412,2024-12-25,1416,T-Shirt,Clothing,2,1445,2890
1413,2024-02-03,1492,Fiction Book,Books,3,903,2709
1414,2024-11-12,186,Jeans,Clothing,1,1378,1378
1415,2024-04-26,1091,Chair,Home & Garden,3,202,606
1416,2024-08-16,940,Sofa,Home & Garden,5,1426,7130
1417,2024-05-16,1185,Dumbbells,Sports,4,1906,7624
1418,2024-03-03,1406,Jacket,Clothing,1,838,838
1419,2024-05-25,579,Chair,Home & Garden,1,876,876
1420,2024-02-11,1095,T-Shirt,Clothing,3,211,633
1421,2024-02-21,1152,Fiction Book,Books,5,201,1005
1422,2024-12-08,100,Dumbbells,Sports,2,1536,3072
1423,2024-08-30,894,T-Shirt,Clothing,4,49,196
1424,2024-07-02,988,Football,Sports,5,935,4675
1425,2024-06-12,641,Jeans,Clothing,3,972,2916
1426,2024-11-26,216,Dumbbells,Sports,3,1959,5877
1427,2024-10-03,1231,Football,Sports,5,963,4815
1428,2024-04-26,1418,Lamp,Home & Garden,5,1309,6545
1429,2024-12-19,522,Tennis Racket,Sports,5,219,1095
1430,2024-08-20,989,Football,Sports,3,169,507
1431,2024-04-26,1367,Tennis Racket,Sports,5,1943,9715
1432,2024-07-15,528,Tablet,Electronics,4,258,1032
1433,2024-02-14,1209,Yoga Mat,Sports,2,318,636
1434,2024-06-29,1401,Shoes,Clothing,1,387,387
1435,2024-11-02,101,Jeans,Clothing,2,137,274
1436,2024-11-27,385,Football,Sports,5,1608,8040
1437,2024-07-13,586,Sofa,Home & Garden,2,1048,2096
1438,2024-05-16,712,Lamp,Home & Garden,3,277,831
1439,2024-02-28,1434,Tablet,Electronics,2,868,1736
1440,2024-01-15,496,Tablet,Electronics,1,255,255
1441,2024-10-01,1171,Dress,Clothing,5,1039,5195
1442,2024-06-06,566,History Book,Books,2,521,1042
1443,2024-11-04,1237,Comics,Books,3,456,1368
1444,2024-11-20,584,Mobile,Electronics,2,1404,2808
1445,2024-12-18,984,Jacket,Clothing,3,1598,4794
1446,2024-02-11,1459,Chair,Home & Garden,4,312,1248
1447,2024-12-22,896,Yoga Mat,Sports,5,1751,8755
1448,2024-03-02,757,Mobile,Electronics,4,1004,4016
1449,2024-06-26,433,History Book,Books,3,929,2787
1450,2024-03-27,1082,T-Shirt,Clothing,1,1786,1786
1451,2024-09-08,1275,Cookware,Home & Garden,5,58,290
1452,2024-02-26,1419,Mobile,Electronics,1,1067,1067
1453,2024-01-20,984,Jacket,Clothing,4,1382,5528
1454,2024-09-22,648,Sofa,Home & Garden,3,713,2139
1455,2024-08-16,124,Jeans,Clothing,3,1011,3033
1456,2024-01-28,322,Smartwatch,Electronics,2,1384,2768
1457,2024-04-08,1474,Yoga Mat,Sports,2,527,1054
1458,2024-05-03,279,Jeans,Clothing,1,1543,1543
1459,2024-07-26,1093,Chair,Home & Garden,4,1734,6936
1460,2024-04-06,150,Science Book,Books,3,1834,5502
1461,2024-05-29,977,Cricket Bat,Sports,5,524,2620
1462,2024-10-25,763,Laptop,Electronics,1,430,430
1463,2024-12-29,1025,Lamp,Home & Garden,5,485,2425
1464,2024-06-02,1014,Football,Sports,2,251,502
1465,2024-12-24,778,Jacket,Clothing,5,1506,7530
1466,2024-06-20,204,Yoga Mat,Sports,4,1781,7124
1467,2024-03-14,1284,Dress,Clothing,4,1653,6612
1468,2024-11-15,1028,Lamp,Home & Garden,2,1323,2646
1469,2024-09-05,195,Jeans,Clothing,3,1914,5742
1470,2024-08-24,1025,T-Shirt,Clothing,3,1653,4959
1471,2024-07-29,214,Sofa,Home & Garden,5,1418,7090
1472,2024-03-24,75,History Book,Books,2,935,1870
1473,2024-05-23,270,Tennis Racket,Sports,5,294,1470
1474,2024-02-23,966,Tablet,Electronics,1,567,567
1475,2024-06-07,1166,Tablet,Electronics,1,760,760
1476,2024-03-16,689,Cricket Bat,Sports,4,1054,4216
1477,2024-10-16,1344,History Book,Books,5,1972,9860
1478,2024-06-11,125,Sofa,Home & Garden,4,956,3824
1479,2024-06-19,811,Dress,Clothing,1,816,816
1480,2024-01-23,1432,T-Shirt,Clothing,1,164,164
1481,2024-03-28,1192,Shoes,Clothing,4,1408,5632
1482,2024-04-02,353,Chair,Home & Garden,3,1043,3129
1483,2024-02-17,409,Mixer,Home & Garden,1,359,359
1484,2024-02-29,29,Laptop,Electronics,1,880,880
1485,2024-06-09,677,Fiction Book,Books,5,491,2455
1486,2024-06-28,803,T-Shirt,Clothing,4,432,1728
1487,2024-11-20,953,Cookware,Home & Garden,2,1809,3618
1488,2024-06-25,993,Dumbbells,Sports,1,1476,1476
1489,2024-10-26,769,T-Shirt,Clothing,3,15,45
1490,2024-10-15,1407,Mobile,Electronics,2,1714,3428
1491,2024-01-29,729,Yoga Mat,Sports,2,541,1082
1492,2024-04-14,1146,Headphones,Electronics,3,519,1557
1493,2024-10-15,1481,Dumbbells,Sports,4,642,2568
1494,2024-11-05,770,Yoga Mat,Sports,2,533,1066
1495,2024-07-30,251,T-Shirt,Clothing,5,793,3965
1496,2024-05-07,647,Laptop,Electronics,4,1975,7900
1497,2024-10-11,550,Football,Sports,5,681,3405
1498,2024-03-18,891,Football,Sports,4,873,3492
1499,2024-01-24,951,Lamp,Home & Garden,5,348,1740
1500,2024-09-19,272,Football,Sports,2,30,60
1501,2024-10-22,557,Jeans,Clothing,3,715,2145
1502,2024-04-20,101,Lamp,Home & Garden,5,343,1715
1503,2024-07-11,76,Tennis Racket,Sports,4,1233,4932
1504,2024-07-17,1450,Laptop,Electronics,1,211,211
1505,2024-06-13,270,Cookware,Home & Garden,5,1424,7120
1506,2024-08-20,231,Sofa,Home & Garden,3,214,642
1507,2024-05-17,504,Headphones,Electronics,2,1732,3464
1508,2024-06-07,1213,Chair,Home & Garden,2,543,1086
1509,2024-09-02,1402,Football,Sports,2,1896,3792
1510,2024-01-19,1129,Jacket,Clothing,3,1234,3702
1511,2024-03-18,1366,Dress,Clothing,5,693,3465
1512,2024-03-27,1335,Dress,Clothing,3,1452,4356
1513,2024-11-21,1391,Fiction Book,Books,1,528,528
1514,2024-05-02,1040,Jeans,Clothing,3,1624,4872
1515,2024-08-14,540,Shoes,Clothing,3,2000,6000
1516,2024-04-13,289,Mobile,Electronics,5,1671,8355
1517,2024-09-12,1450,Tablet,Electronics,3,1070,3210
1518,2024-03-31,511,Cookware,Home & Garden,1,353,353
1519,2024-07-20,1264,Sofa,Home & Garden,2,1993,3986
1520,2024-07-28,494,Sofa,Home & Garden,4,1631,6524
1521,2024-12-25,795,Jacket,Clothing,2,609,1218
1522,2024-04-20,1291,Tablet,Electronics,1,1694,1694
1523,2024-04-11,1331,Tennis Racket,Sports,3,20,60
1524,2024-07-17,1422,Dress,Clothing,2,44,88
1525,2024-05-05,665,Cookware,Home & Garden,1,1103,1103
1526,2024-03-18,1294,T-Shirt,Clothing,3,712,2136
1527,2024-08-02,1424,Mixer,Home & Garden,3,1811,5433
1528,2024-09-04,1426,Jacket,Clothing,5,232,1160
1529,2024-12-07,1458,Smartwatch,Electronics,3,894,2682
1530,2024-04-14,484,Sofa,Home & Garden,2,1166,2332
1531,2024-02-15,191,Headphones,Electronics,4,220,880
1532,2024-07-06,1487,Mobile,Electronics,1,1135,1135
1533,2024-11-25,1150,Dumbbells,Sports,5,1236,6180
1534,2024-07-15,927,Dumbbells,Sports,5,388,1940
1535,2024-11-19,1488,T-Shirt,Clothing,1,1411,1411
1536,2024-11-18,1015,Dress,Clothing,2,363,726
1537,2024-05-25,689,Tennis Racket,Sports,4,202,808
1538,2024-02-15,1450,Mobile,Electronics,2,1617,3234
1539,2024-07-13,867,Comics,Books,1,1896,1896
1540,2024-07-18,1365,Cricket Bat,Sports,2,1798,3596
1541,2024-04-30,1164,Laptop,Electronics,4,908,3632
1542,2024-02-23,996,Jacket,Clothing,5,1277,6385
1543,2024-02-22,789,Headphones,Electronics,4,788,3152
1544,2024-08-26,446,Science Book,Books,5,1346,6730
1545,2024-09-15,1398,Cricket Bat,Sports,2,1203,2406
1546,2024-03-24,494,Mixer,Home & Garden,3,164,492
1547,2024-02-01,1258,Chair,Home & Garden,1,969,969
1548,2024-05-17,1325,Fiction Book,Books,3,1598,4794
1549,2024-04-17,961,Dumbbells,Sports,5,15,75
1550,2024-02-11,818,Fiction Book,Books,4,1025,4100
1551,2024-06-02,402,Laptop,Electronics,3,1889,5667
1552,2024-03-27,856,Dumbbells,Sports,5,1176,5880
1553,2024-07-13,1269,T-Shirt,Clothing,5,735,3675
1554,2024-05-07,1392,Yoga Mat,Sports,2,1606,3212
1555,2024-06-04,597,Biography,Books,2,84,168
1556,2024-07-15,1424,Mobile,Electronics,3,1727,5181
1557,2024-01-04,389,T-Shirt,Clothing,4,1736,6944
1558,2024-07-22,507,T-Shirt,Clothing,4,1016,4064
1559,2024-02-22,128,Fiction Book,Books,1,505,505
1560,2024-07-21,975,T-Shirt,Clothing,5,1468,7340
1561,2024-03-26,814,Cricket Bat,Sports,1,440,440
1562,2024-09-10,926,Cookware,Home & Garden,2,252,504
1563,2024-03-22,1010,Yoga Mat,Sports,4,233,932
1564,2024-02-19,674,Mobile,Electronics,1,1229,1229
1565,2024-10-06,630,Lamp,Home & Garden,3,315,945
1566,2024-03-27,851,Tablet,Electronics,4,423,1692
1567,2024-04-05,250,Dress,Clothing,5,388,1940
1568,2024-11-13,377,Comics,Books,1,1825,1825
1569,2024-04-30,789,Shoes,Clothing,3,1125,3375
1570,2024-01-05,637,Comics,Books,1,1916,1916
1571,2024-02-09,717,Dumbbells,Sports,2,1095,2190
1572,2024-11-16,1113,Mixer,Home & Garden,5,1222,6110
1573,2024-02-09,1410,History Book,Books,3,994,2982
1574,2024-07-09,153,Laptop,Electronics,4,728,2912
1575,2024-09-17,1200,Chair,Home & Garden,4,253,1012
1576,2024-09-13,74,Dress,Clothing,4,1224,4896
1577,2024-10-20,695,Chair,Home & Garden,4,833,3332
1578,2024-07-15,1288,T-Shirt,Clothing,3,850,2550
1579,2024-11-29,353,Sofa,Home & Garden,1,1810,1810
1580,2024-11-12,1195,History Book,Books,2,96,192
1581,2024-01-24,753,Yoga Mat,Sports,3,248,744
1582,2024-12-04,645,Yoga Mat,Sports,3,1951,5853
1583,2024-03-23,355,Tennis Racket,Sports,4,390,1560
1584,2024-12-23,777,Mobile,Electronics,5,1815,9075
1585,2024-02-08,1013,Chair,Home & Garden,4,1577,6308
1586,2024-07-08,602,Smartwatch,Electronics,3,247,741
1587,2024-08-22,858,Biography,Books,3,892,2676
1588,2024-08-12,637,Laptop,Electronics,1,988,988
1589,2024-01-07,372,Smartwatch,Electronics,4,1580,6320
1590,2024-07-08,1414,Jeans,Clothing,2,24,48
1591,2024-12-18,714,Sofa,Home & Garden,2,28,56
1592,2024-03-21,783,Comics,Books,2,223,446
1593,2024-10-03,364,Dress,Clothing,5,1643,8215
1594,2024-02-15,133,T-Shirt,Clothing,4,1039,4156
1595,2024-06-06,1188,Tablet,Electronics,4,792,3168
1596,2024-05-13,87,Fiction Book,Books,3,1839,5517
1597,2024-12-04,1218,Lamp,Home & Garden,4,188,752
1598,2024-05-09,654,T-Shirt,Clothing,1,1084,1084
1599,2024-03-28,1370,Tennis Racket,Sports,5,760,3800
1600,2024-05-08,734,Science Book,Books,2,122,244
1601,2024-02-09,566,History Book,Books,3,1751,5253
1602,2024-02-12,857,Dress,Clothing,1,319,319
1603,2024-01-10,1049,T-Shirt,Clothing,1,1808,1808
1604,2024-07-08,1384,Cookware,Home & Garden,4,1735,6940
1605,2024-07-21,338,Comics,Books,2,1771,3542
1606,2024-11-29,670,Cookware,Home & Garden,1,985,985
1607,2024-12-28,235,Shoes,Clothing,1,266,266
1608,2024-04-16,1415,History Book,Books,5,1780,8900
1609,2024-02-22,812,Chair,Home & Garden,3,566,1698
1610,2024-12-30,336,Science Book,Books,4,431,1724
1611,2024-06-30,747,Jacket,Clothing,2,1420,2840
1612,2024-04-13,598,Biography,Books,5,1232,6160
1613,2024-03-08,731,Chair,Home & Garden,3,1878,5634
1614,2024-09-02,994,Dress,Clothing,5,752,3760
1615,2024-05-01,949,Laptop,Electronics,5,217,1085
1616,2024-06-12,1192,Biography,Books,4,861,3444
1617,2024-03-03,1215,Laptop,Electronics,2,1079,2158
1618,2024-12-12,1438,Cookware,Home & Garden,2,1792,3584
1619,2024-02-13,1304,Laptop,Electronics,5,889,4445
1620,2024-05-09,581,Smartwatch,Electronics,5,1282,6410
1621,2024-04-19,902,Tennis Racket,Sports,5,1568,7840
1622,2024-10-08,1335,Dress,Clothing,3,1298,3894
1623,2024-12-19,943,Comics,Books,3,678,2034
1624,2024-11-04,233,Mobile,Electronics,1,480,480
1625,2024-10-05,185,Biography,Books,1,437,437
1626,2024-01-21,163,Mobile,Electronics,3,1314,3942
1627,2024-05-10,341,Science Book,Books,2,225,450
1628,2024-12-27,1403,Headphones,Electronics,4,1860,7440
1629,2024-07-09,466,Jeans,Clothing,1,456,456
1630,2024-08-23,388,Lamp,Home & Garden,1,735,735
1631,2024-04-06,276,History Book,Books,5,300,1500
1632,2024-05-08,963,T-Shirt,Clothing,5,1378,6890
1633,2024-07-13,852,Chair,Home & Garden,3,593,1779
1634,2024-02-20,1221,Fiction Book,Books,2,1146,2292
1635,2024-06-30,144,Dress,Clothing,5,1070,5350
1636,2024-05-18,19,Shoes,Clothing,5,1643,8215
1637,2024-02-27,1165,Science Book,Books,1,883,883
1638,2024-01-21,1198,Tennis Racket,Sports,3,1808,5424
1639,2024-07-27,439,Comics,Books,5,836,4180
1640,2024-09-21,275,T-Shirt,Clothing,1,267,267
1641,2024-08-30,733,Cookware,Home & Garden,4,797,3188
1642,2024-09-16,1480,Mobile,Electronics,2,1962,3924
1643,2024-08-17,1491,Headphones,Electronics,5,730,3650
1644,2024-03-31,791,Headphones,Electronics,5,1207,6035
1645,2024-01-04,1412,Mixer,Home & Garden,2,647,1294
1646,2024-08-28,56,History Book,Books,4,423,1692
1647,2024-06-03,688,T-Shirt,Clothing,2,1900,3800
1648,2024-06-06,1437,Mobile,Electronics,1,1549,1549
1649,2024-08-08,621,Mixer,Home & Garden,2,512,1024
1650,2024-04-26,623,Dress,Clothing,5,1747,8735
1651,2024-01-07,330,Shoes,Clothing,2,1280,2560
1652,2024-09-28,480,Cookware,Home & Garden,3,1062,3186
1653,2024-02-17,897,Cookware,Home & Garden,3,72,216
1654,2024-12-31,894,Biography,Books,3,1065,3195
1655,2024-07-27,719,Headphones,Electronics,2,1368,2736
1656,2024-10-29,49,Mixer,Home & Garden,4,1397,5588
1657,2024-11-06,1118,Science Book,Books,5,381,1905
1658,2024-07-25,1084,Science Book,Books,3,181,543
1659,2024-06-02,462,Sofa,Home & Garden,4,1540,6160
1660,2024-10-29,6,Football,Sports,5,1796,8980
1661,2024-03-19,118,Tablet,Electronics,4,1785,7140
1662,2024-10-09,701,Dress,Clothing,5,74,370
1663,2024-09-19,134,Lamp,Home & Garden,5,1394,6970
1664,2024-04-22,883,Mobile,Electronics,4,1681,6724
1665,2024-11-04,273,Headphones,Electronics,1,1593,1593
1666,2024-08-30,687,Lamp,Home & Garden,4,860,3440
1667,2024-09-03,853,Mobile,Electronics,4,1210,4840
1668,2024-04-14,701,Tennis Racket,Sports,1,1603,1603
1669,2024-05-19,1338,T-Shirt,Clothing,2,993,1986
1670,2024-03-03,666,Laptop,Electronics,2,1928,3856
1671,2024-12-13,211,Fiction Book,Books,2,1559,3118
1672,2024-10-12,1229,Chair,Home & Garden,5,979,4895
1673,2024-02-12,182,Football,Sports,3,713,2139
1674,2024-06-16,565,Tennis Racket,Sports,5,1079,5395
1675,2024-12-23,249,Jeans,Clothing,1,1810,1810
1676,2024-10-11,437,Mobile,Electronics,1,1744,1744
1677,2024-02-02,1236,Mobile,Electronics,3,877,2631
1678,2024-12-08,914,Fiction Book,Books,3,1630,4890
1679,2024-05-08,304,Dumbbells,Sports,5,463,2315
1680,2024-11-17,1263,Headphones,Electronics,1,1008,1008
1681,2024-07-21,739,History Book,Books,1,510,510
1682,2024-11-13,1355,Cricket Bat,Sports,2,91,182
1683,2024-08-31,975,Tennis Racket,Sports,4,1372,5488
1684,2024-07-22,1068,Jeans,Clothing,4,1211,4844
1685,2024-11-08,592,Dumbbells,Sports,2,996,1992
1686,2024-02-06,597,Cricket Bat,Sports,3,843,2529
1687,2024-01-24,1452,Dumbbells,Sports,3,793,2379
1688,2024-05-26,564,Biography,Books,2,1492,2984
1689,2024-06-16,1175,Jacket,Clothing,3,1027,3081
1690,2024-04-25,952,Mixer,Home & Garden,4,1718,6872
1691,2024-03-06,71,Dumbbells,Sports,2,330,660
1692,2024-06-09,1178,Smartwatch,Electronics,4,614,2456
1693,2024-04-10,1351,Yoga Mat,Sports,2,428,856
